benchmark,dataset,instance_id,seed,agent,arm,run,verdict,cost_usd,num_turns,wall_secs,agent_surface,agent_version,result_path
swebench,swebench-datasci-mini,pydata__xarray-4075,2,claude,baseline,1,PASS,0.15967805,10,94,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-4075_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4075,2,claude,bash_only,1,PASS,0.15710685,15,80,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-4075_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4075,2,claude,onlycode,1,PASS,0.12419244999999998,13,77,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-4075_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4629,2,claude,baseline,1,PASS,0.04435025,5,26,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-4629_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4629,2,claude,bash_only,1,PASS,0.13599575,18,65,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-4629_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4629,2,claude,onlycode,1,PASS,0.09510604999999998,11,48,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-4629_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4911,2,claude,baseline,1,FAIL,1.3262392500000004,44,631,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-4911_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4911,2,claude,bash_only,1,FAIL,0.4258906,32,246,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-4911_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4911,2,claude,onlycode,1,FAIL,0.39734850000000005,25,241,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-4911_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-5455,2,claude,baseline,1,FAIL,1.1002360500000001,58,373,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-5455_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-5455,2,claude,bash_only,1,FAIL,0.9607033999999997,58,318,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-5455_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-5455,2,claude,onlycode,1,FAIL,1.10609795,80,355,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-5455_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-6601,2,claude,baseline,1,PASS,0.2001875,10,80,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-6601_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-6601,2,claude,bash_only,1,PASS,0.26541405,21,138,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-6601_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-6601,2,claude,onlycode,1,PASS,0.18068824999999997,20,101,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-6601_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-7003,2,claude,baseline,1,FAIL,0.1273674,7,55,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-7003_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-7003,2,claude,bash_only,1,FAIL,0.0967193,14,55,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-7003_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-7003,2,claude,onlycode,1,FAIL,0.10549225,16,70,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/pydata__xarray-7003_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10427,2,claude,baseline,1,env_fail,0.25121775,17,113,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-10427_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10427,2,claude,bash_only,1,env_fail,0.11202839999999999,14,61,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-10427_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10427,2,claude,onlycode,1,env_fail,0.27531375,25,162,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-10427_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10803,2,claude,baseline,1,PASS,0.5757464999999999,23,281,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-10803_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10803,2,claude,bash_only,1,PASS,1.0445120499999998,49,468,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-10803_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10803,2,claude,onlycode,1,PASS,1.0081019000000002,46,432,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-10803_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-11206,2,claude,baseline,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-11206_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-11206,2,claude,bash_only,1,FAIL,3.2229597999999995,92,1375,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-11206_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-11206,2,claude,onlycode,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-11206_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-11596,2,claude,baseline,1,env_fail,0.1473891,15,64,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-11596_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-11596,2,claude,bash_only,1,PASS,0.15668644999999998,18,75,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-11596_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-11596,2,claude,onlycode,1,env_fail,0.2773425,29,149,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-11596_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-12704,2,claude,baseline,1,PASS,0.061384549999999996,6,32,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-12704_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-12704,2,claude,bash_only,1,FAIL,0.06366065,9,42,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-12704_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-12704,2,claude,onlycode,1,FAIL,0.08389135,10,48,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-12704_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-13013,2,claude,baseline,1,FAIL,0.17623399999999997,21,114,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-13013_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-13013,2,claude,bash_only,1,FAIL,0.1064792,17,85,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-13013_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-13013,2,claude,onlycode,1,FAIL,0.20452320000000002,26,149,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-13013_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-13283,2,claude,baseline,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-13283_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-13283,2,claude,bash_only,1,FAIL,0.6365008,33,338,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-13283_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-13283,2,claude,onlycode,1,FAIL,1.0516198499999998,37,595,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-13283_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-13496,2,claude,baseline,1,PASS,0.16156415000000002,9,51,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-13496_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-13496,2,claude,bash_only,1,PASS,0.24835954999999998,14,91,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-13496_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-13496,2,claude,onlycode,1,PASS,0.15126000000000003,15,71,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-13496_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-13864,2,claude,baseline,1,FAIL,0.0,1,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-13864_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-13864,2,claude,bash_only,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-13864_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-13864,2,claude,onlycode,1,FAIL,0.0,1,1,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-13864_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-14125,2,claude,baseline,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-14125_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-14125,2,claude,bash_only,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-14125_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-14125,2,claude,onlycode,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-14125_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-14710,2,claude,baseline,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-14710_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-14710,2,claude,bash_only,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-14710_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-14710,2,claude,onlycode,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-14710_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-15094,2,claude,baseline,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-15094_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-15094,2,claude,bash_only,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-15094_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-15094,2,claude,onlycode,1,FAIL,0.0,1,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-15094_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-24677,2,claude,baseline,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-24677_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-24677,2,claude,bash_only,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-24677_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-24677,2,claude,onlycode,1,FAIL,0.0,1,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-24677_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-25694,2,claude,baseline,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-25694_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-25694,2,claude,bash_only,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-25694_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-25694,2,claude,onlycode,1,FAIL,0.0,1,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-25694_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-3840,2,claude,baseline,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-3840_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-3840,2,claude,bash_only,1,FAIL,0.0,1,2,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-3840_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-3840,2,claude,onlycode,1,FAIL,0.0,1,1,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/scikit-learn__scikit-learn-3840_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-10323,2,claude,baseline,1,PASS,1.2192182999999996,55,601,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-10323_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-10323,2,claude,bash_only,1,PASS,0.25504669999999996,21,98,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-10323_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-10323,2,claude,onlycode,1,PASS,1.3775455,65,645,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-10323_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-10435,2,claude,baseline,1,FAIL,0.5786839,30,339,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-10435_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-10435,2,claude,bash_only,1,FAIL,0.5662220000000001,39,294,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-10435_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-10435,2,claude,onlycode,1,FAIL,0.40566745000000004,25,244,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-10435_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-10466,2,claude,baseline,1,PASS,0.0517097,3,15,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-10466_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-10466,2,claude,bash_only,1,PASS,0.0405256,6,21,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-10466_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-10466,2,claude,onlycode,1,PASS,0.061105099999999996,7,40,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-10466_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-10673,2,claude,baseline,1,PASS,0.7030419,29,368,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-10673_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-10673,2,claude,bash_only,1,PASS,0.6586860000000001,48,330,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-10673_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-10673,2,claude,onlycode,1,PASS,1.0208488,64,480,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-10673_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-11510,2,claude,baseline,1,FAIL,1.390535,63,519,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-11510_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-11510,2,claude,bash_only,1,FAIL,1.0337311999999996,66,448,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-11510_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-11510,2,claude,onlycode,1,FAIL,1.9276298999999997,82,944,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-11510_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-7590,2,claude,baseline,1,FAIL,0.8679225000000002,36,403,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-7590_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-7590,2,claude,bash_only,1,FAIL,1.5228393000000002,76,677,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-7590_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-7590,2,claude,onlycode,1,FAIL,0.8342967500000001,41,403,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-7590_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-7748,2,claude,baseline,1,FAIL,0.7644405999999999,31,283,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-7748_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-7748,2,claude,bash_only,1,FAIL,0.7865719499999999,50,308,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-7748_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-7748,2,claude,onlycode,1,FAIL,0.6968281000000002,48,259,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-7748_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-7757,2,claude,baseline,1,PASS,0.4799593,13,234,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-7757_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-7757,2,claude,bash_only,1,PASS,0.44941935000000005,34,202,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-7757_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-7757,2,claude,onlycode,1,PASS,0.23231919999999998,19,127,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-7757_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-7985,2,claude,baseline,1,FAIL,0.36868305,18,170,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-7985_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-7985,2,claude,bash_only,1,FAIL,0.3541445999999999,22,203,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-7985_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-7985,2,claude,onlycode,1,FAIL,0.58031225,30,300,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-7985_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8035,2,claude,baseline,1,PASS,0.24837969999999995,24,103,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8035_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8035,2,claude,bash_only,1,PASS,0.64642555,47,259,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8035_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8035,2,claude,onlycode,1,PASS,0.43106664999999994,38,216,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8035_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8056,2,claude,baseline,1,FAIL,0.32859754999999996,22,129,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8056_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8056,2,claude,bash_only,1,FAIL,0.31856885000000007,28,158,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8056_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8056,2,claude,onlycode,1,PASS,1.2652424000000002,54,614,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8056_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8265,2,claude,baseline,1,PASS,0.34173295000000004,26,137,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8265_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8265,2,claude,bash_only,1,PASS,0.3858063999999999,32,172,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8265_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8265,2,claude,onlycode,1,PASS,0.4513904000000001,33,258,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8265_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8269,2,claude,baseline,1,PASS,0.08061934999999999,7,32,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8269_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8269,2,claude,bash_only,1,PASS,0.1212346,12,54,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8269_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8269,2,claude,onlycode,1,PASS,0.23586164999999995,22,129,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8269_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8475,2,claude,baseline,1,PASS,0.0878312,6,23,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8475_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8475,2,claude,bash_only,1,PASS,0.0868855,14,64,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8475_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8475,2,claude,onlycode,1,PASS,0.29690385,25,133,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8475_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8548,2,claude,baseline,1,PASS,0.8785209000000002,38,350,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8548_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8548,2,claude,bash_only,1,FAIL,1.3648928,78,469,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8548_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8548,2,claude,onlycode,1,FAIL,1.4186501999999994,67,551,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8548_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8551,2,claude,baseline,1,FAIL,3.3574999000000005,98,1306,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8551_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8551,2,claude,bash_only,1,FAIL,5.4024554,143,1751,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8551_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8551,2,claude,onlycode,1,FAIL,6.183721500000001,186,2619,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8551_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8638,2,claude,baseline,1,FAIL,0.37774555,9,163,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8638_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8638,2,claude,bash_only,1,FAIL,2.851741,79,1269,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8638_bash_only_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8638,2,claude,onlycode,1,FAIL,1.4309928999999995,65,486,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8638_onlycode_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8721,2,claude,baseline,1,PASS,0.11340009999999999,9,43,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8721_baseline_run1.jsonl
swebench,swebench-verified-mini,sphinx-doc__sphinx-8721,2,claude,bash_only,1,PASS,0.08675649999999999,12,50,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_2/sphinx-doc__sphinx-8721_bash_only_run1.jsonl
